name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,current_club,current_club_url,current_club_id,joined,fetched_name,national_team,player_id,full_name,first_left,age_first_left,started_abroad,no_transfers,days_abroad,days_home,currently_abroad,total_days,has_played_home_over_16
سفيان بوفال,1993-09-17,"Paris, France",29,"1,75 m",Morocco,Attack - Left Winger,right,Angers SCO,/angers-sco/startseite/verein/1420,1420,"Oct 5, 2020",Sofiane Boufal,morocco,232271,,,,True,True,4812,0,True,4812,False
,1992-06-23,"La Seyne-sur-Mer, France",30,"1,67 m",Senegal,midfield - Defensive Midfield,right,Leicester City,/leicester-city/startseite/verein/1003,1003,"Jul 3, 2016",Nampalys Mendy,senegal,111051,,,,True,True,5263,0,True,5263,False
,1998-12-13,"Accra, Ghana",23,"1,70 m",Ghana,Attack - Right Winger,both,Red Star Belgrade,/red-star-belgrade/startseite/verein/159,159,"Jul 1, 2022",,,548650,,2018-07-09,19.570559285953852,False,False,1775,1124,True,2899,True
Keilor Antonio Navas Gamboa,1986-12-15,"San Isidro de El General, Costa Rica",35,"1,85 m",Costa Rica,Goalkeeper,right,Paris Saint-Germain,/paris-saint-germain/startseite/verein/583,583,"Sep 2, 2019",Keylor Navas,costa rica,79422,,2010-07-01,23.54326235309418,False,False,4525,2755,True,7280,True
Jacob Harry Maguire,1993-03-05,"Sheffield, England",29,"1,94 m",England,Defender - Centre-Back,right,Manchester United,/manchester-united/startseite/verein/985,985,"Aug 5, 2019",Harry Maguire,england,177907,,,,False,False,0,5008,False,5008,True
Josip Juranović,1995-08-16,"Zagreb, Croatia",27,"1,73 m",Croatia,Defender - Right-Back,right,Celtic FC,/celtic-fc/startseite/verein/371,371,"Aug 21, 2021",Josip Juranovic,croatia,362977,,2020-07-31,24.958760275707235,False,False,842,3272,True,4114,True
,1999-02-25,"Dakar, Senegal",23,"1,75 m",Senegal,Attack - Right Winger,right,AS Monaco,/as-monaco/startseite/verein/162,162,"Jan 21, 2021",Krépin Diatta,senegal,490426,,2017-02-26,18.004476477956427,False,False,2093,732,True,2825,True
Remo Marco Freuler,1992-04-15,"Ennenda, Switzerland",30,"1,80 m",Switzerland,midfield - Central Midfield,right,Nottingham Forest,/nottingham-forest/startseite/verein/703,703,"Aug 14, 2022",Remo Freuler,switzerland,148252,,2016-01-19,23.762294913653257,False,False,2497,2835,True,5332,True
,1998-12-24,"Santa Rosa, Argentina",23,"1,74 m",Argentina,midfield - Central Midfield,right,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,1237,"Jan 24, 2019",Alexis Mac Allister,argentina,534033,,2020-01-31,21.103787209867416,False,False,1026,1862,True,2888,True
Ahmed Alaaeldin Abdelmotaal,1993-01-31,"Doha, Qatar",29,"1,77 m",Qatar,Attack - Centre-Forward,right,Al-Gharafa SC,/al-gharafa-sc/startseite/verein/6297,6297,"Jul 7, 2017",Ahmed Alaaeldin,qatar,187987,,,,False,False,0,5041,False,5041,True
Robert Faxe Skov,1996-05-20,"Marbella, Spain",26,"1,85 m",Denmark,Attack - Right Winger,left,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,533,"Jul 29, 2019",Robert Skov,denmark,270393,,2019-07-29,23.19007234919266,False,False,1210,2626,True,3836,True
Сергеј Милинковић-Савић,1995-02-27,"Lleida, Spain",27,"1,91 m",Serbia,midfield - Central Midfield,right,SS Lazio,/ss-lazio/startseite/verein/398,398,"Aug 6, 2015",Sergej Milinković-Savić,serbia,266302,,,,True,True,1393,2891,True,4284,True
Przemysław Frankowski,1995-04-12,"Gdańsk, Poland",27,"1,75 m",Poland,midfield - Right Midfield,right,RC Lens,/rc-lens/startseite/verein/826,826,"Aug 5, 2021",Przemyslaw Frankowski,poland,239743,,2019-01-22,23.781460262702176,False,False,1398,2842,True,4240,True
Richmond Mamah Laryea,1995-01-07,"Toronto, Ontario, Canada",27,"1,75 m",Canada,Defender - Right-Back,right,Toronto FC,/toronto-fc/startseite/verein/11141,11141,"Aug 4, 2022",Richie Laryea,canada,417348,,,,True,True,2981,1354,True,4335,True
,1991-12-25,"Majaz al Bab, Tunisia",30,"1,86 m",Tunisia,Attack - Second Striker,both,Odense Boldklub,/odense-boldklub/startseite/verein/173,173,"Jul 30, 2019",,,122635,,2015-02-09,23.127100488031925,False,False,2841,2603,True,5444,True
Piero Martín Hincapié Reyna,2002-01-09,"Esmeraldas, Ecuador",20,"1,83 m",Ecuador,Defender - Centre-Back,left,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,15,"Aug 16, 2021",,,659813,,2020-08-20,18.612291833507875,False,False,822,954,True,1776,True
Jakub Kamiński,2002-06-05,"Ruda Śląska, Poland",20,"1,79 m",Poland,Attack - Left Winger,right,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,82,"Jul 1, 2022",Jakub Kaminski,poland,407098,,2022-07-01,20.07159626823275,False,False,142,1487,True,1629,True
Thomas Alun Lockyer,1994-12-03,"Cardiff, Wales",27,"1,84 m",Wales,Defender - Centre-Back,right,Luton Town,/luton-town/startseite/verein/1031,1031,"Sep 1, 2020",Tom Lockyer,wales,207742,,2011-07-01,16.575289020308425,False,False,4160,210,True,4370,True
,2002-01-23,"Tivoli, Italy",20,"1,75 m",Poland,midfield - Left Midfield,both,AS Roma,/as-roma/startseite/verein/12,12,"Jul 1, 2021",Nicola Zalewski,poland,550108,,,,True,True,1762,0,True,1762,False
Alexander Hartmann Bah,1997-12-09,"Årslev, Denmark",24,"1,83 m",Denmark,Defender - Right-Back,right,SL Benfica,/sl-benfica/startseite/verein/294,294,"Jul 1, 2022",Alexander Bah,denmark,452607,,2021-01-05,23.07508025489914,False,False,684,2584,True,3268,True
,2002-05-27,"Borgerhout, Belgium",20,"1,73 m",Belgium,Attack - Right Winger,right,Stade Rennais FC,/stade-rennais-fc/startseite/verein/273,273,"Oct 5, 2020",Jérémy Doku,belgium,486049,,2020-10-05,18.360404388864932,False,False,776,862,True,1638,True
Kasper Dolberg Rasmussen,1997-10-06,"Silkeborg, Denmark",25,"1,87 m",Denmark,Attack - Centre-Forward,right,Sevilla FC,/sevilla-fc/startseite/verein/368,368,"Sep 1, 2022",Kasper Dolberg,denmark,283196,,2015-07-01,17.733423684264565,False,False,2699,633,True,3332,True
Matthew Robert Smith,1999-11-22,"Redditch, England",22,"1,75 m",Wales,midfield - Defensive Midfield,right,Milton Keynes Dons,/milton-keynes-dons/startseite/verein/991,991,"Jan 31, 2022",Matt Smith,wales,365877,,,,True,True,2555,0,True,2555,False
Krzysztof Piątek,1995-07-01,"Dzierżoniów, Poland",27,"1,83 m",Poland,Attack - Centre-Forward,right,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,380,"Sep 1, 2022",Krzysztof Piatek,poland,327757,,2018-07-01,23.00115676571045,False,False,1603,2557,True,4160,True
,1990-07-08,"Merzig, Germany",32,"1,89 m",Germany,Goalkeeper,right,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,24,"Aug 7, 2019",Kevin Trapp,germany,45672,,2012-07-01,21.982655359110726,False,False,1188,4791,False,5979,True
,1994-12-02,"Toronto, Ontario, Canada",27,"1,85 m",Canada,midfield - Central Midfield,left,Toronto FC,/toronto-fc/startseite/verein/11141,11141,"Jul 9, 2022",Mark-Anthony Kaye,canada,343553,,2013-07-01,18.579436949424014,False,False,2469,1902,False,4371,True
,1991-09-12,"Sainte-Ode, Belgium",31,"1,91 m",Belgium,Defender - Right-Back,right,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,16,"Jul 1, 2020",Thomas Meunier,belgium,100986,,2016-07-03,24.80817539032287,False,False,2331,3217,True,5548,True
,1998-07-18,"Accra, Ghana",24,"1,78 m",Ghana,Defender - Left-Back,left,AJ Auxerre,/aj-auxerre/startseite/verein/290,290,"Aug 13, 2022",,,397171,,2016-07-21,18.009952291970404,False,False,2313,734,True,3047,True
محمدحسين کنعانی‌زادگان / Mohammad Hossein Kanaanizadegan,1994-03-23,"Mahshahr, Khuzestan, Iran",28,"1,88 m",Iran,Defender - Centre-Back,right,Al-Ahli SC,/al-ahli-sc/startseite/verein/3612,3612,"Aug 1, 2021",Hossein Kanaani,iran,249400,,2021-08-01,27.359904720836155,False,False,476,4149,True,4625,True
Benjamin Cabango,2000-05-30,"Cardiff, Wales",22,"1,88 m",Wales,Defender - Centre-Back,right,Swansea City,/swansea-city/startseite/verein/2288,2288,"Jul 1, 2019",Ben Cabango,wales,496659,,,,False,False,0,2365,False,2365,True
Marc-André ter Stegen,1992-04-30,"Mönchengladbach, Germany",30,"1,87 m",Germany,Goalkeeper,right,FC Barcelona,/fc-barcelona/startseite/verein/131,131,"Jul 1, 2014",Marc-André ter Stegen,germany,74857,,2014-07-01,22.168833035585948,False,False,3064,2253,True,5317,True
Éder Gabriel Militão,1998-01-18,"Sertãozinho, Brazil",24,"1,86 m",Brazil,Defender - Centre-Back,right,Real Madrid,/real-madrid/startseite/verein/418,418,"Jul 1, 2019",Éder Militão,brazil,401530,,2018-08-07,20.55072999445574,False,False,1566,1662,True,3228,True
Mohammed Waad Abdulwahab Jadoua Al-Bayati/ محمد وعد عبد الوهاب جدوع البياتي,1999-09-18,"Baghdad, Iraq",23,"1,83 m",Qatar,midfield - Defensive Midfield,left,Al-Sadd SC,/al-sadd-sc/startseite/verein/656,656,"Jul 1, 2016",Mohammed Waad,qatar,481935,,2016-07-01,16.786107859846542,False,False,183,2437,False,2620,True
,1992-02-05,"Ouderkerk aan den IJssel, Netherlands",30,"1,89 m",Netherlands,Defender - Centre-Back,right,Inter Milan,/inter-milan/startseite/verein/46,46,"Jul 1, 2018",Stefan de Vrij,netherlands,111196,,2014-07-30,22.480954434382635,False,False,3035,2367,True,5402,True
Kamil Grosicki,1988-06-08,"Szczecin, Poland",34,"1,80 m",Poland,Attack - Left Winger,right,Pogon Szczecin,/pogon-szczecin/startseite/verein/324,324,"Aug 21, 2021",Kamil Grosicki,poland,37920,,2006-07-01,18.061972525103187,False,False,4078,2661,False,6739,True
Mилaн Бopjaн,1987-10-23,"Knin, Jugoslawien (SFR)",35,"1,96 m",Canada,Goalkeeper,right,Red Star Belgrade,/red-star-belgrade/startseite/verein/159,159,"Jul 24, 2017",Milan Borjan,canada,67797,,,,True,True,6968,0,True,6968,False
,1998-01-18,"Gualeguay, Argentina",24,"1,75 m",Argentina,Defender - Centre-Back,left,Manchester United,/manchester-united/startseite/verein/985,985,"Jul 27, 2022",Lisandro Martínez,argentina,480762,,2019-07-01,21.44876349274797,False,False,1238,1990,True,3228,True
Neco Shay Williams,2001-04-13,"Wrexham, Wales",21,"1,77 m",Wales,Defender - Right-Back,right,Nottingham Forest,/nottingham-forest/startseite/verein/703,703,"Jul 10, 2022",Neco Williams,wales,503680,,,,True,True,2047,0,True,2047,False
Joshua Thomas Sargent,2000-02-20,"O'Fallon, Missouri, United States",22,"1,85 m",United States,Attack - Centre-Forward,right,Norwich City,/norwich-city/startseite/verein/1123,1123,"Aug 9, 2021",Josh Sargent,united states,393325,,2018-01-01,17.86484322060001,False,False,1784,681,True,2465,True
Nahuel Molina Lucero,1998-04-06,"Embalse, Argentina",24,"1,75 m",Argentina,Defender - Right-Back,right,Atlético de Madrid,/atletico-de-madrid/startseite/verein/13,13,"Jul 28, 2022",Nahuel Molina,argentina,424042,,2020-09-15,22.445361643291786,False,False,796,2354,True,3150,True
Nicolas Brice Moumi Ngamaleu,1994-07-09,"Yaoundé, Cameroon",28,"1,81 m",Cameroon,Attack - Left Winger,right,Dynamo Moscow,/dynamo-moscow/startseite/verein/121,121,"Sep 8, 2022",Nicolas Moumi Ngamaleu,cameroon,266768,,2016-08-03,22.07026838333436,False,False,2300,2217,True,4517,True
Andrew James Redmayne,1989-01-13,"Gosford, Australia",33,"1,94 m",Australia,Goalkeeper,,Sydney FC,/sydney-fc/startseite/verein/8054,8054,"Jan 2, 2017",Andrew Redmayne,australia,51975,,,,False,False,0,6520,False,6520,True
Riley Patrick McGree,1998-11-02,"Gawler, Australia",24,"1,78 m",Australia,midfield - Central Midfield,left,Middlesbrough FC,/middlesbrough-fc/startseite/verein/641,641,"Jan 14, 2022",Riley McGree,australia,428061,,2019-06-30,20.65750836772829,False,False,950,1990,True,2940,True
,1997-06-20,"Rio de Janeiro, Brazil",25,"1,85 m",Brazil,Attack - Centre-Forward,right,Clube de Regatas do Flamengo,/clube-de-regatas-do-flamengo/startseite/verein/614,614,"Jan 4, 2021",,,432895,Pedro Guilherme Abreu dos Santos,2019-09-01,22.19895001266282,False,False,149,3291,False,3440,True
Nuno Alexandre Tavares Mendes,2002-06-19,"Lisboa, Portugal",20,"1,83 m",Portugal,Defender - Left-Back,left,Paris Saint-Germain,/paris-saint-germain/startseite/verein/583,583,"Jul 1, 2022",Nuno Mendes,portugal,616341,,2021-08-31,19.200941840010405,False,False,445,1170,True,1615,True
,2000-08-02,"Accra, Ghana",22,"1,77 m",Ghana,midfield - Attacking Midfield,left,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,610,"Jul 31, 2020",,,543499,,2018-08-02,17.99900066394245,False,False,1571,730,True,2301,True
Gerson Torres Barrantes,1997-08-28,"San José, Costa Rica",25,"1,76 m",Costa Rica,midfield - Right Midfield,left,CS Herediano,/cs-herediano/startseite/verein/2677,2677,"Jul 15, 2019",Gerson Torres,costa rica,372737,,2015-07-01,17.840202057537116,False,False,560,2811,False,3371,True
Mateo Kovačić,1994-05-06,"Linz, Austria",28,"1,76 m",Croatia,midfield - Central Midfield,right,Chelsea FC,/chelsea-fc/startseite/verein/631,631,"Jul 1, 2019",Mateo Kovacic,croatia,51471,,,,True,True,2784,1797,True,4581,True
Amigo Alfred Junior Gomis,1993-09-05,"Ziguinchor, Senegal",29,"1,96 m",Senegal,Goalkeeper,right,Stade Rennais FC,/stade-rennais-fc/startseite/verein/273,273,"Sep 29, 2020",Alfred Gomis,senegal,163568,,,,True,True,4824,0,True,4824,False
鎌田 大地,1996-08-05,"---, Ehime, Japan",26,"1,84 m",Japan,midfield - Attacking Midfield,right,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,24,"Jul 1, 2017",Daichi Kamada,japan,356141,,2017-07-01,20.903919998357257,False,False,1968,1791,True,3759,True
Jhegson Sebastián Méndez Carabalí,1997-04-26,"Mira, Ecuador",25,"1,71 m",Ecuador,midfield - Defensive Midfield,right,Los Angeles FC,/los-angeles-fc/startseite/verein/51828,51828,"Jul 19, 2022",,,330682,,2015-01-01,17.68414135813877,False,False,1576,1919,True,3495,True
Łukasz Skorupski,1991-05-05,"Zabrze, Poland",31,"1,87 m",Poland,Goalkeeper,right,Bologna FC 1909,/bologna-fc-1909/startseite/verein/1025,1025,"Jul 1, 2018",Lukasz Skorupski,poland,80894,,2013-07-12,22.187998384634867,False,False,3418,2260,True,5678,True
José Adoni Cifuentes Charcopa,1999-03-12,"Esmeraldas, Ecuador",23,"1,75 m",Ecuador,midfield - Central Midfield,right,Los Angeles FC,/los-angeles-fc/startseite/verein/51828,51828,"Jan 13, 2020",,,450211,,2020-01-13,20.84094813719652,False,False,1042,1768,True,2810,True
,2002-07-30,"Cham, Switzerland",20,"1,81 m",Switzerland,midfield - Defensive Midfield,left,FC Luzern,/fc-luzern/startseite/verein/434,434,"Jan 27, 2022",Ardon Jashari,switzerland,608172,,,,False,False,0,1574,False,1574,True
,1998-02-25,"Saint-Louis, Senegal",24,"1,85 m",Senegal,Attack - Right Winger,right,Watford FC,/watford-fc/startseite/verein/1010,1010,"Aug 8, 2019",Ismaïla Sarr,senegal,410225,,2016-07-13,18.37956973791385,False,False,2321,869,True,3190,True
,1993-07-29,"Melbourne, Australia",29,"1,79 m",Australia,Attack - Centre-Forward,right,Melbourne City FC,/melbourne-city-fc/startseite/verein/25580,25580,"Jan 31, 2019",Jamie Maclaren,australia,173591,,,,True,True,2012,2850,False,4862,True
Joshua Walter Kimmich,1995-02-08,"Rottweil, Germany",27,"1,77 m",Germany,midfield - Defensive Midfield,right,Bayern Munich,/bayern-munich/startseite/verein/27,27,"Jul 2, 2015",Joshua Kimmich,germany,161056,,,,False,False,0,4303,False,4303,True
Andreas Evald Cornelius,1993-03-16,"Copenhagen, Denmark",29,"1,93 m",Denmark,Attack - Centre-Forward,left,FC Copenhagen,/fc-copenhagen/startseite/verein/190,190,"Aug 31, 2022",Andreas Cornelius,denmark,203412,,2012-07-01,19.294030678248014,False,False,2101,2896,False,4997,True
Joseph Scally,2002-12-31,"Lake Grove, New York, United States",19,"1,84 m",United States,Defender - Right-Back,right,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,18,"Jan 1, 2021",Joe Scally,united states,504153,,2021-01-01,18.004476477956427,False,False,688,732,True,1420,True
Walker Dwain Zimmerman,1993-05-19,"Lawrenceville, Georgia, United States",29,"1,90 m",United States,Defender - Centre-Back,right,Nashville SC,/nashville-sc/startseite/verein/63966,63966,"Feb 11, 2020",Walker Zimmerman,united states,245337,,,,False,False,0,4933,False,4933,True
Denzel Justus Morris Dumfries,1996-04-18,"Rotterdam, Netherlands",26,"1,88 m",Netherlands,midfield - Right Midfield,right,Inter Milan,/inter-milan/startseite/verein/46,46,"Aug 14, 2021",Denzel Dumfries,netherlands,321528,,2021-08-14,25.32290190763671,False,False,463,3405,True,3868,True
سعود عبدالحميد,1999-07-18,"Jeddah, Saudi Arabia",23,"1,78 m",Saudi Arabia,Defender - Right-Back,right,Al-Hilal Saudi FC,/al-hilal-saudi-fc/startseite/verein/1114,1114,"Jan 22, 2022",Saud Abdulhamid,saudi arabia,631927,,,,False,False,0,2682,False,2682,True
,1994-05-28,"Barnsley, England",28,"1,88 m",England,Defender - Centre-Back,right,Manchester City,/manchester-city/startseite/verein/281,281,"Aug 9, 2016",John Stones,england,186590,,,,False,False,0,4559,False,4559,True
Александар Митровић,1994-09-16,"Smederevo, Yugoslavia (Republic)",28,"1,89 m",Serbia,Attack - Centre-Forward,right,Fulham FC,/fulham-fc/startseite/verein/931,931,"Jul 30, 2018",Aleksandar Mitrović,serbia,51152,,2013-08-30,18.95453020938144,False,False,3369,1079,True,4448,True
Antoine Griezmann,1991-03-21,"Mâcon, France",31,"1,76 m",France,Attack - Second Striker,left,Atlético de Madrid,/atletico-de-madrid/startseite/verein/13,13,"Aug 31, 2021",Antoine Griezmann,france,125781,,2005-07-01,14.280922948452055,False,False,6351,0,True,6351,False
Frenkie de Jong,1997-05-12,"Arkel, Netherlands",25,"1,80 m",Netherlands,midfield - Central Midfield,right,FC Barcelona,/fc-barcelona/startseite/verein/131,131,"Jul 1, 2019",Frenkie de Jong,netherlands,326330,,2019-07-01,22.135978151502083,False,False,1238,2241,True,3479,True
معز حسن,1995-03-05,"Fréjus, France",27,"1,86 m",Tunisia,Goalkeeper,right,Club Africain Tunis,/club-africain-tunis/startseite/verein/819,819,"Sep 8, 2021",,,215677,,,,True,True,3840,438,False,4278,True
김문환,1995-08-01,"Hwaseong, Gyeonggi, Korea, South",27,"1,73 m","Korea, South",Defender - Right-Back,right,Jeonbuk Hyundai Motors,/jeonbuk-hyundai-motors/startseite/verein/6502,6502,"Mar 18, 2022",Moon-hwan Kim,south korea,524592,,2021-01-12,25.451583536965167,False,False,430,3699,False,4129,True
جواد اليميق,1992-02-29,"Khouribga, Morocco",30,"1,93 m",Morocco,Defender - Centre-Back,right,Real Valladolid CF,/real-valladolid-cf/startseite/verein/366,366,"Sep 24, 2020",Jawad El Yamiq,morocco,235412,,2018-01-31,25.922503542167192,False,False,1754,3624,True,5378,True
Christian Mate Pulišić,1998-09-18,"Hershey, Pennsylvania, United States",24,"1,77 m",United States,Attack - Right Winger,right,Chelsea FC,/chelsea-fc/startseite/verein/631,631,"Jan 2, 2019",Christian Pulisic,united states,315779,,2015-02-10,16.397325064854172,False,False,2840,145,True,2985,True
Roan Roberto Wilson Gordon,2002-05-01,"Puerto Limón, Costa Rica",20,"1,84 m",Costa Rica,midfield - Central Midfield,right,Municipal Grecia,/municipal-grecia/startseite/verein/35556,35556,"Aug 20, 2021",Roan Wilson,costa rica,645191,,,,False,False,0,1664,False,1664,True
Trent John Alexander-Arnold,1998-10-07,"Liverpool, England",24,"1,80 m",England,Defender - Right-Back,right,Liverpool FC,/liverpool-fc/startseite/verein/31,31,"Jul 1, 2016",Trent Alexander-Arnold,england,314353,,,,False,False,0,2966,False,2966,True
,1996-09-30,"Zürich, Switzerland",26,"1,89 m",Switzerland,Defender - Centre-Back,right,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,18,"Jul 1, 2015",Nico Elvedi,switzerland,192635,,2015-07-01,18.749187183857302,False,False,2699,1004,True,3703,True
,1990-01-16,"Perth, Scotland",32,"1,72 m",Canada,midfield - Attacking Midfield,left,St. Johnstone FC,/st-johnstone-fc/startseite/verein/2578,2578,"Jul 2, 2013",David Wotherspoon,canada,74861,,,,True,True,6152,0,True,6152,False
سعید عزت اللهی,1996-10-01,"Bandar Anzali, Gilan, Iran",26,"1,90 m",Iran,midfield - Defensive Midfield,right,Vejle Boldklub,/vejle-boldklub/startseite/verein/443,443,"Aug 20, 2020",Saeid Ezatolahi,iran,249271,,2014-08-27,17.903173918697853,False,False,3007,695,True,3702,True
Bernardo Mota Veiga de Carvalho e Silva,1994-08-10,"Lisboa, Portugal",28,"1,73 m",Portugal,midfield - Attacking Midfield,left,Manchester City,/manchester-city/startseite/verein/281,281,"Jul 1, 2017",Bernardo Silva,portugal,241641,,2015-01-20,20.446689528190173,False,False,3026,1459,True,4485,True
